transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
2459,68,1793,2017-07-17,False,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
2460,56,1640,2017-04-07,True,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
2461,57,270,2017-12-23,True,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
2462,86,805,2017-02-21,False,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
2463,2,3500,2017-04-25,False,Approved,Solex,Standard,medium,medium,"71,49","53,62"
2464,25,985,2017-08-28,False,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
2465,3,363,2017-08-31,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
2466,21,3286,2017-12-21,False,Approved,Solex,Standard,medium,large,"1071,23","380,74"
2467,51,3036,2017-02-05,False,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
2468,14,568,2017-05-28,True,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
2469,79,2471,2017-03-16,True,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
2470,55,1827,2017-07-27,False,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
2471,29,2786,2017-01-06,False,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
2472,97,263,2017-07-03,True,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
2473,14,2277,2017-08-23,False,Approved,Solex,Standard,high,large,"1842,92","1105,75"
2474,49,1321,2017-06-26,False,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
2475,77,2065,2017-05-29,True,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
2476,64,3055,2017-03-07,True,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
2477,39,1570,2017-02-08,True,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
2478,0,676,2017-07-27,True,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
2479,26,273,2017-05-06,True,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
2480,44,3054,2017-09-08,True,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
2481,19,2479,2017-01-15,True,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
2482,63,2929,2017-04-30,True,Cancelled,Solex,Standard,medium,medium,"1483,2","99,59"
2483,0,385,2017-09-13,False,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
2484,35,75,2017-08-22,False,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
2485,38,2112,2017-03-09,False,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
2486,66,982,2017-02-20,False,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
2487,90,1885,2017-12-26,False,Approved,Solex,Standard,low,medium,"945,04","507,58"
2488,31,67,2017-03-18,False,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
2489,63,174,2017-03-09,False,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
2490,95,2170,2017-12-02,False,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
2491,87,1655,2017-04-23,True,Approved,Giant Bicycles,Standard,high,medium,1179,"707,40"
2492,77,1593,2017-11-07,False,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
2493,65,1443,2017-11-16,False,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
2494,20,3472,2017-08-20,False,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
2495,84,3185,2017-02-09,False,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
2496,0,3490,2017-03-18,False,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
2497,83,2883,2017-01-06,True,Approved,Solex,Touring,medium,large,"2083,94","675,03"
2498,67,1371,2017-03-20,False,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
2499,34,382,2017-02-23,True,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
2500,58,346,2017-01-22,False,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
2501,59,9,2017-05-10,False,Approved,Solex,Standard,medium,large,"1061,56","733,58"
2502,12,318,2017-10-09,False,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
2503,58,408,2017-02-22,False,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
2504,41,2399,2017-11-16,True,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
2505,0,858,2017-02-20,False,Approved,Solex,Standard,medium,medium,"441,49","84,99"
2506,35,1126,2017-01-05,True,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
2507,64,3042,2017-06-27,False,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
2508,70,2110,2017-04-06,True,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
2509,35,3337,2017-04-24,True,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
2510,52,837,2017-06-02,True,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
2511,36,1465,2017-05-30,False,Approved,Solex,Standard,low,medium,"945,04","507,58"
2512,26,2665,2017-10-08,True,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
2513,0,289,2017-11-11,False,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
2514,90,2399,2017-06-21,False,Approved,Solex,Standard,low,medium,"945,04","507,58"
2515,4,2202,2017-04-28,True,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
2516,69,851,2017-09-24,True,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
2517,34,3218,2017-05-05,True,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
2518,81,857,2017-12-06,True,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
2519,1,3361,2017-08-25,False,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
2520,18,1145,2017-12-17,False,Approved,Solex,Standard,medium,medium,"575,27","431,45"
2521,91,2560,2017-05-14,False,Approved,Solex,Standard,medium,medium,"100,35","75,26"
2522,56,272,2017-02-07,True,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
2523,82,3195,2017-01-04,True,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
2524,0,2089,2017-02-28,True,Approved,Solex,Road,medium,medium,"416,98","312,74"
2525,48,1837,2017-08-03,False,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
2526,0,1922,2017-02-03,False,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
2527,15,3149,2017-12-08,True,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
2528,14,2647,2017-12-13,True,Approved,Solex,Standard,high,large,"1842,92","1105,75"
2529,65,2308,2017-04-05,True,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
2530,56,1151,2017-10-16,False,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
2531,58,2142,2017-10-10,True,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
2532,18,553,2017-06-03,False,Approved,Solex,Standard,medium,medium,"575,27","431,45"
2533,6,1048,2017-03-14,True,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
2534,84,5,2017-05-03,False,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
2535,88,2872,2017-10-18,False,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
2536,71,636,2017-12-11,False,Approved,Solex,Standard,high,large,"1842,92","1105,75"
2537,95,2797,2017-09-02,True,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
2538,61,2784,2017-08-17,False,Approved,OHM Cycles,Standard,low,medium,"71,16","56,93"
2539,73,57,2017-11-22,False,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
2540,31,291,2017-11-20,True,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
2541,72,1750,2017-05-31,True,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
2542,10,3480,2017-01-26,False,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
2543,75,2490,2017-05-12,False,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
2544,100,536,2017-11-28,False,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
2545,2,1591,2017-07-23,False,Approved,Solex,Standard,medium,medium,"71,49","53,62"
2546,92,1797,2017-02-17,True,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
2547,99,1919,2017-08-26,False,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
2548,48,654,2017-07-19,False,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
2549,89,473,2017-06-28,True,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
2550,86,1574,2017-10-16,True,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
2551,90,2109,2017-04-01,False,Approved,Solex,Standard,low,medium,"945,04","507,58"
2552,91,2104,2017-05-15,False,Approved,Solex,Standard,medium,medium,"100,35","75,26"
2553,7,1250,2017-10-01,True,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
2554,70,1946,2017-01-08,True,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
2555,62,2388,2017-01-16,True,Approved,Solex,Standard,medium,medium,"478,16","298,72"
2556,80,2193,2017-02-14,False,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
2557,69,39,2017-11-26,False,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
2558,10,3007,2017-07-16,False,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
2559,59,2435,2017-07-30,True,Approved,Solex,Standard,medium,large,"1061,56","733,58"
2560,42,2918,2017-10-18,True,Approved,OHM Cycles,Road,medium,small,1810,"1610,90"
2561,0,1942,2017-04-14,True,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
2562,35,2514,2017-11-14,True,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
2563,8,3246,2017-05-11,True,Approved,Solex,Road,medium,small,"1703,52","1516,13"
2564,18,2495,2017-04-06,False,Approved,Solex,Standard,medium,medium,"575,27","431,45"
2565,6,3137,2017-08-02,True,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
2566,75,2173,2017-02-27,False,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
2567,28,190,2017-06-06,True,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
2568,58,1473,2017-10-10,True,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
2569,39,2170,2017-11-16,True,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
2570,22,3357,2017-07-24,False,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
2571,78,653,2017-04-19,False,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
2572,2,593,2017-04-16,False,Approved,Solex,Standard,medium,medium,"71,49","53,62"
2573,27,2109,2017-08-31,True,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
2574,70,1318,2017-06-20,False,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
2575,64,1291,2017-07-03,True,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
2576,72,1763,2017-11-21,True,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
2577,80,906,2017-05-02,False,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
2578,92,3312,2017-08-01,True,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
2579,63,1916,2017-07-18,True,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
2580,50,99,2017-10-18,True,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
2581,17,1290,2017-05-09,False,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
2582,3,173,2017-11-18,False,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
2583,3,851,2017-12-21,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
2584,14,738,2017-09-07,False,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
2585,9,646,2017-07-07,True,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
2586,77,1713,2017-12-24,False,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
2587,30,58,2017-11-13,False,Approved,Solex,Standard,high,medium,"748,17","448,90"
2588,58,392,2017-08-14,True,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
2589,10,2136,2017-05-26,False,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
2590,0,2981,2017-04-09,False,Approved,Solex,Standard,medium,medium,"71,49","53,62"
2591,91,2760,2017-11-14,True,Approved,Solex,Standard,medium,medium,"100,35","75,26"
2592,30,2046,2017-01-02,True,Approved,Solex,Standard,high,medium,"748,17","448,90"
2593,31,1874,2017-06-24,False,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
2594,58,2674,2017-11-16,False,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
2595,0,2505,2017-12-12,False,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
2596,45,346,2017-06-18,False,Approved,Solex,Standard,medium,medium,"441,49","84,99"
2597,50,443,2017-04-28,True,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
2598,3,2506,2017-02-18,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
2599,26,1683,2017-07-31,False,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
2600,84,946,2017-01-21,True,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
2601,91,46,2017-11-07,True,Approved,Solex,Standard,medium,medium,"100,35","75,26"
2602,10,347,2017-06-15,False,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
2603,73,3184,2017-10-07,False,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
2604,87,344,2017-08-23,True,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
2605,58,1473,2017-01-04,False,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
2606,0,1323,2017-04-18,False,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
2607,0,1912,2017-10-28,False,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
2608,30,2892,2017-07-07,False,Approved,Solex,Standard,high,medium,"748,17","448,90"
2609,46,3170,2017-11-16,False,Approved,Solex,Standard,low,medium,"1289,85","74,51"
2610,83,506,2017-05-07,False,Approved,Solex,Touring,medium,large,"2083,94","675,03"
2611,78,739,2017-04-18,True,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
2612,18,1252,2017-08-20,False,Approved,Solex,Standard,medium,medium,"575,27","431,45"
2613,26,189,2017-03-22,False,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
2614,67,1230,2017-05-09,True,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
2615,89,3469,2017-11-24,,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
2616,29,2273,2017-06-06,False,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
2617,88,795,2017-02-07,False,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
2618,53,2192,2017-08-31,,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
2619,14,1279,2017-07-19,False,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
2620,31,1755,2017-04-29,False,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
2621,10,1214,2017-04-19,False,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
2622,52,1613,2017-10-01,False,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
2623,56,2783,2017-06-21,True,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
2624,18,2498,2017-10-17,False,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
2625,49,132,2017-12-23,True,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
2626,10,902,2017-10-16,False,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
2627,77,2384,2017-05-06,True,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
2628,83,174,2017-10-23,False,Approved,Solex,Touring,medium,large,"2083,94","675,03"
2629,95,1773,2017-07-28,True,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
2630,86,2444,2017-04-16,False,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
2631,80,1255,2017-10-13,False,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
2632,8,2534,2017-07-13,True,Approved,Solex,Road,medium,small,"1703,52","1516,13"
2633,9,149,2017-10-17,,Cancelled,OHM Cycles,Road,medium,medium,"742,54","667,40"
2634,57,151,2017-09-20,True,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
2635,6,249,2017-11-13,False,Approved,Solex,Standard,high,medium,"748,17","448,90"
2636,77,669,2017-11-27,True,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
2637,92,1964,2017-04-24,False,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
2638,83,34,2017-04-07,False,Approved,Solex,Touring,medium,large,"2083,94","675,03"
2639,0,602,2017-05-17,True,Approved,Solex,Standard,medium,medium,"100,35","75,26"
2640,20,2183,2017-12-20,False,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
2641,91,3062,2017-11-14,True,Approved,Solex,Standard,medium,medium,"100,35","75,26"
2642,100,2986,2017-03-31,False,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
2643,42,2705,2017-12-28,True,Approved,OHM Cycles,Road,medium,small,1810,"1610,90"
2644,38,269,2017-07-15,False,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
2645,14,3172,2017-08-04,True,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
2646,3,576,2017-10-30,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
2647,4,1768,2017-06-23,,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
2648,56,1725,2017-09-21,,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
2649,66,1689,2017-08-16,True,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
2650,100,2205,2017-07-13,True,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
2651,69,240,2017-04-09,False,Cancelled,Norco Bicycles,Road,medium,large,"1240,31","795,10"
2652,31,2403,2017-08-02,False,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
2653,38,3028,2017-11-07,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
2654,38,1833,2017-01-04,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
2655,11,2396,2017-04-22,False,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
2656,41,2826,2017-08-12,False,Approved,Solex,Road,medium,medium,"416,98","312,74"
2657,66,2336,2017-07-29,False,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
2658,37,3090,2017-06-15,True,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
2659,74,2820,2017-10-08,True,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
2660,87,430,2017-04-01,False,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
2661,37,2372,2017-08-31,True,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
2662,91,1823,2017-05-01,True,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
2663,40,1299,2017-07-06,True,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
2664,42,2715,2017-09-17,False,Approved,OHM Cycles,Road,medium,small,1810,"1610,90"
2665,48,1748,2017-09-10,True,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
2666,28,298,2017-03-07,False,Approved,Solex,Road,medium,small,"1703,52","1516,13"
2667,52,3467,2017-04-17,True,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
2668,55,2415,2017-11-17,False,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
2669,66,167,2017-01-15,True,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
2670,3,647,2017-08-22,False,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
2671,53,3365,2017-01-05,False,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
2672,56,1773,2017-12-22,False,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
2673,82,902,2017-11-06,True,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
2674,17,888,2017-02-02,True,Approved,Solex,Standard,high,medium,"1024,66","614,80"
2675,69,2158,2017-05-03,True,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
2676,0,336,2017-10-09,False,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
